PaymentID,CustomerID,CardID,DateID,BillAmount,PaymentAmount,DueDate,PaymentDate,DaysPastDate,PaymentStatus
PAY000291,10012,206,20230827,3298.0,178.98,2023-08-20,2023-08-27,7,Minimum Payment
PAY000292,10012,206,20231011,2986.0,164.91,2023-09-20,2023-10-11,21,Minimum Payment
PAY000293,10012,206,20231201,1358.0,224.29,2023-11-20,2023-12-01,11,Minimum Payment
PAY000294,10012,206,20240106,1712.0,171.93,2023-12-20,2024-01-06,17,Minimum Payment
PAY000295,10012,206,20240309,1418.0,96.12,2024-02-20,2024-03-09,18,Minimum Payment
PAY000296,10012,206,20240509,2368.0,291.53,2024-04-20,2024-05-09,19,Minimum Payment
PAY000297,10012,206,20240604,1746.0,275.52,2024-05-20,2024-06-04,15,Minimum Payment
PAY000298,10012,206,20240630,3387.0,271.69,2024-06-20,2024-06-30,10,Minimum Payment
PAY000299,10012,206,20240805,6020.0,825.97,2024-07-20,2024-08-05,16,Minimum Payment
PAY000300,10012,206,20240903,5607.0,347.35,2024-08-20,2024-09-03,14,Minimum Payment
PAY000301,10012,206,20241104,414.0,23.7,2024-10-20,2024-11-04,15,Minimum Payment
PAY000302,10012,206,20241213,2609.0,324.53,2024-11-20,2024-12-13,23,Minimum Payment
PAY000303,10012,206,20250213,2988.0,375.56,2025-01-20,2025-02-13,24,Minimum Payment
PAY000304,10012,206,20250327,4774.0,664.73,2025-03-20,2025-03-27,7,Minimum Payment
PAY000305,10012,206,20250426,687.0,104.19,2025-04-20,2025-04-26,6,Minimum Payment
PAY000306,10012,206,20250629,4857.0,906.41,2025-06-20,2025-06-29,9,Minimum Payment
PAY000307,10012,206,20250730,5243.0,641.12,2025-07-20,2025-07-30,10,Minimum Payment
PAY000308,10012,206,20251214,5894.0,561.19,2025-11-20,2025-12-14,24,Minimum Payment
PAY000309,10013,206,20230217,1858.0,1558.04,2023-02-20,2023-02-17,0,Partial Payment
PAY000310,10013,206,20230305,2725.0,1856.41,2023-03-20,2023-03-05,0,Partial Payment
PAY000311,10013,206,20230404,1687.0,1234.36,2023-04-20,2023-04-04,0,Partial Payment
PAY000312,10013,206,20230806,1617.0,1008.26,2023-08-20,2023-08-06,0,Partial Payment
PAY000313,10013,206,20231013,973.0,591.2,2023-10-20,2023-10-13,0,Partial Payment
PAY000314,10013,206,20231108,2995.0,2661.94,2023-11-20,2023-11-08,0,Partial Payment
PAY000315,10013,206,20231216,4693.0,3992.78,2023-12-20,2023-12-16,0,Partial Payment
PAY000316,10013,206,20240204,1192.0,964.08,2024-02-20,2024-02-04,0,Partial Payment
PAY000317,10013,206,20240318,5305.0,3833.85,2024-03-20,2024-03-18,0,Partial Payment
PAY000318,10013,206,20240907,2925.0,1907.07,2024-09-20,2024-09-07,0,Partial Payment
PAY000319,10013,206,20241019,1133.0,732.97,2024-10-20,2024-10-19,0,Partial Payment
PAY000320,10013,206,20241210,3606.0,2434.31,2024-12-20,2024-12-10,0,Partial Payment
PAY000321,10013,206,20250115,1184.0,905.49,2025-01-20,2025-01-15,0,Partial Payment
PAY000322,10013,206,20250210,1006.0,819.27,2025-02-20,2025-02-10,0,Partial Payment
PAY000323,10013,206,20250316,522.0,416.59,2025-03-20,2025-03-16,0,Partial Payment
PAY000324,10013,206,20250404,1707.0,1167.55,2025-04-20,2025-04-04,0,Partial Payment
PAY000325,10013,206,20250514,2947.0,2612.4,2025-05-20,2025-05-14,0,Partial Payment
PAY000326,10013,206,20251007,3444.0,2828.8,2025-10-20,2025-10-07,0,Partial Payment
PAY000327,10013,206,20251231,2984.0,2286.66,2026-01-20,2026-01-03,0,Partial Payment
PAY000328,10014,206,20230303,8550.0,3749.78,2023-02-20,2023-03-03,11,Partial Payment
PAY000329,10014,206,20230422,4345.0,1580.03,2023-04-20,2023-04-22,2,Partial Payment
PAY000330,10014,206,20230901,3323.0,985.65,2023-08-20,2023-09-01,12,Partial Payment
PAY000331,10014,206,20230921,2688.0,910.77,2023-09-20,2023-09-21,1,Partial Payment
PAY000332,10014,206,20231102,1811.0,897.46,2023-10-20,2023-11-02,13,Partial Payment
PAY000333,10014,206,20231105,1144.0,235.22,2023-11-20,2023-11-05,0,Partial Payment
PAY000334,10014,206,20231222,1354.0,332.09,2023-12-20,2023-12-22,2,Partial Payment
PAY000335,10014,206,20240130,6930.0,1510.33,2024-01-20,2024-01-30,10,Partial Payment
PAY000336,10014,206,20240304,600.0,129.53,2024-02-20,2024-03-04,13,Partial Payment
PAY000337,10014,206,20240502,3257.0,1738.03,2024-04-20,2024-05-02,12,Partial Payment
PAY000338,10014,206,20240602,308.0,146.12,2024-05-20,2024-06-02,13,Partial Payment
PAY000339,10014,206,20240629,3340.0,1285.66,2024-06-20,2024-06-29,9,Partial Payment
PAY000340,10014,206,20240723,1796.0,427.73,2024-07-20,2024-07-23,3,Partial Payment
PAY000341,10014,206,20241002,5432.0,2127.88,2024-09-20,2024-10-02,12,Partial Payment
PAY000342,10014,206,20241009,4916.0,1890.96,2024-10-20,2024-10-09,0,Partial Payment
PAY000343,10014,206,20241225,2688.0,719.17,2024-12-20,2024-12-25,5,Partial Payment
PAY000344,10014,206,20250603,3479.0,1284.45,2025-05-20,2025-06-03,14,Partial Payment
PAY000345,10014,206,20250731,515.0,183.04,2025-07-20,2025-07-31,11,Partial Payment
PAY000346,10014,206,20250822,4677.0,2058.73,2025-08-20,2025-08-22,2,Partial Payment
PAY000347,10014,206,20251003,1491.0,667.5,2025-09-20,2025-10-03,13,Partial Payment
PAY000348,10014,206,20251223,1656.0,360.46,2025-12-20,2025-12-23,3,Partial Payment
PAY000349,10014,206,20251231,3488.0,1207.19,2026-01-20,2026-01-27,7,Partial Payment
PAY000350,10015,206,20230305,9312.0,4135.32,2023-02-20,2023-03-05,13,Partial Payment
PAY000351,10015,206,20230401,3895.0,1543.29,2023-03-20,2023-04-01,12,Partial Payment
PAY000352,10015,206,20230422,1779.0,950.04,2023-04-20,2023-04-22,2,Partial Payment
PAY000353,10015,206,20230601,6387.0,2918.16,2023-05-20,2023-06-01,12,Partial Payment
PAY000354,10015,206,20230729,3151.0,830.43,2023-07-20,2023-07-29,9,Partial Payment
PAY000355,10015,206,20230830,3582.0,814.98,2023-08-20,2023-08-30,10,Partial Payment
PAY000356,10015,206,20231127,2250.0,1013.72,2023-11-20,2023-11-27,7,Partial Payment
PAY000357,10015,206,20231230,5519.0,1160.86,2023-12-20,2023-12-30,10,Partial Payment
PAY000358,10015,206,20240125,9020.0,3864.64,2024-01-20,2024-01-25,5,Partial Payment
PAY000359,10015,206,20240222,5567.0,3154.76,2024-02-20,2024-02-22,2,Partial Payment
PAY000360,10015,206,20240623,3036.0,1288.58,2024-06-20,2024-06-23,3,Partial Payment
PAY000361,10015,206,20240726,9293.0,3265.43,2024-07-20,2024-07-26,6,Partial Payment
PAY000362,10015,206,20241001,5582.0,2516.83,2024-09-20,2024-10-01,11,Partial Payment
PAY000363,10015,206,20241031,4464.0,1690.6,2024-10-20,2024-10-31,11,Partial Payment
PAY000364,10015,206,20241224,3462.0,1429.08,2024-12-20,2024-12-24,4,Partial Payment
PAY000365,10015,206,20250227,4146.0,2351.49,2025-02-20,2025-02-27,7,Partial Payment
PAY000366,10015,206,20250323,2062.0,722.9,2025-03-20,2025-03-23,3,Partial Payment
PAY000367,10015,206,20250524,2944.0,1692.4,2025-05-20,2025-05-24,4,Partial Payment
PAY000368,10015,206,20250628,4024.0,2225.62,2025-06-20,2025-06-28,8,Partial Payment
PAY000369,10015,206,20250726,1320.0,364.79,2025-07-20,2025-07-26,6,Partial Payment
PAY000370,10015,206,20250825,6267.0,1422.93,2025-08-20,2025-08-25,5,Partial Payment
PAY000371,10015,206,20251024,1950.0,466.64,2025-10-20,2025-10-24,4,Partial Payment
PAY000372,10015,206,20251122,2317.0,479.87,2025-11-20,2025-11-22,2,Partial Payment
PAY000373,10015,206,20251225,5680.0,1345.21,2025-12-20,2025-12-25,5,Partial Payment
PAY000374,10015,206,20251231,2016.0,940.21,2026-01-20,2026-02-04,15,Partial Payment
PAY000375,10016,203,20230205,45289.0,28140.62,2023-02-20,2023-02-05,0,Partial Payment
PAY000376,10016,203,20230309,9688.0,6739.87,2023-03-20,2023-03-09,0,Partial Payment
PAY000377,10016,203,20230405,21015.0,17935.52,2023-04-20,2023-04-05,0,Partial Payment
PAY000378,10016,203,20230504,41892.0,25427.67,2023-05-20,2023-05-04,0,Partial Payment
PAY000379,10016,203,20230610,6169.0,5208.74,2023-06-20,2023-06-10,0,Partial Payment
PAY000380,10016,203,20230718,24757.0,16947.56,2023-07-20,2023-07-18,0,Partial Payment
PAY000381,10016,203,20230803,1660.0,1054.85,2023-08-20,2023-08-03,0,Partial Payment
PAY000382,10016,203,20230910,14012.8,11336.65,2023-09-20,2023-09-10,0,Partial Payment
PAY000383,10016,203,20231005,26749.0,21096.48,2023-10-20,2023-10-05,0,Partial Payment
PAY000384,10016,203,20231118,22221.0,19182.09,2023-11-20,2023-11-18,0,Partial Payment
PAY000385,10016,203,20231210,27682.2,22713.84,2023-12-20,2023-12-10,0,Partial Payment
PAY000386,10016,203,20240117,16526.0,13899.1,2024-01-20,2024-01-17,0,Partial Payment
PAY000387,10016,203,20240205,16365.0,11203.65,2024-02-20,2024-02-05,0,Partial Payment
PAY000388,10016,203,20240305,20674.0,13504.92,2024-03-20,2024-03-05,0,Partial Payment
PAY000389,10016,203,20240409,27394.0,22605.1,2024-04-20,2024-04-09,0,Partial Payment
PAY000390,10016,203,20240503,32291.0,27190.65,2024-05-20,2024-05-03,0,Partial Payment
PAY000391,10016,203,20240618,12089.0,10845.66,2024-06-20,2024-06-18,0,Partial Payment
PAY000392,10016,203,20240716,31237.0,22608.88,2024-07-20,2024-07-16,0,Partial Payment
PAY000393,10016,203,20240817,32985.0,23472.3,2024-08-20,2024-08-17,0,Partial Payment
PAY000394,10016,203,20241018,23097.0,19238.04,2024-10-20,2024-10-18,0,Partial Payment
PAY000395,10016,203,20241105,17728.0,12449.33,2024-11-20,2024-11-05,0,Partial Payment
PAY000396,10016,203,20241203,37390.0,32874.3,2024-12-20,2024-12-03,0,Partial Payment
PAY000397,10016,203,20250108,31083.0,26654.41,2025-01-20,2025-01-08,0,Partial Payment
PAY000398,10016,203,20250210,25199.0,18362.47,2025-02-20,2025-02-10,0,Partial Payment
PAY000399,10016,203,20250306,9578.0,7904.35,2025-03-20,2025-03-06,0,Partial Payment
PAY000400,10016,203,20250418,25877.0,21383.79,2025-04-20,2025-04-18,0,Partial Payment
PAY000401,10016,203,20250517,25009.6,15779.49,2025-05-20,2025-05-17,0,Partial Payment
PAY000402,10016,203,20250616,21158.0,18423.66,2025-06-20,2025-06-16,0,Partial Payment
PAY000403,10016,203,20250710,11861.0,8914.44,2025-07-20,2025-07-10,0,Partial Payment
PAY000404,10016,203,20250815,36588.0,31024.33,2025-08-20,2025-08-15,0,Partial Payment
PAY000405,10016,203,20250917,18992.0,13218.71,2025-09-20,2025-09-17,0,Partial Payment
PAY000406,10016,203,20251008,21440.0,18624.01,2025-10-20,2025-10-08,0,Partial Payment
PAY000407,10016,203,20251107,21750.0,15589.54,2025-11-20,2025-11-07,0,Partial Payment
PAY000408,10016,203,20251217,23617.0,14246.99,2025-12-20,2025-12-17,0,Partial Payment
PAY000409,10016,203,20251231,22604.0,19701.98,2026-01-20,2026-01-02,0,Partial Payment
PAY000410,10017,213,20230304,8416.0,1982.82,2023-02-20,2023-03-04,12,Partial Payment
PAY000411,10017,213,20230330,4409.0,1430.86,2023-03-20,2023-03-30,10,Partial Payment
PAY000412,10017,213,20230424,13548.0,7729.46,2023-04-20,2023-04-24,4,Partial Payment
PAY000413,10017,213,20230622,24027.0,13713.09,2023-06-20,2023-06-22,2,Partial Payment
PAY000414,10017,213,20230802,1251.0,529.97,2023-07-20,2023-08-02,13,Partial Payment
PAY000415,10017,213,20230831,24154.0,10782.74,2023-08-20,2023-08-31,11,Partial Payment
PAY000416,10017,213,20230908,25330.0,9496.06,2023-09-20,2023-09-08,0,Partial Payment
PAY000417,10017,213,20231029,5673.0,1783.32,2023-10-20,2023-10-29,9,Partial Payment
PAY000418,10017,213,20231125,9910.0,3252.26,2023-11-20,2023-11-25,5,Partial Payment
PAY000419,10017,213,20231226,9701.0,4484.6,2023-12-20,2023-12-26,6,Partial Payment
PAY000420,10017,213,20240130,8360.0,4125.04,2024-01-20,2024-01-30,10,Partial Payment
PAY000421,10017,213,20240306,7471.0,3800.62,2024-02-20,2024-03-06,15,Partial Payment
PAY000422,10017,213,20240326,11728.0,5957.25,2024-03-20,2024-03-26,6,Partial Payment
PAY000423,10017,213,20240527,22553.0,5312.82,2024-05-20,2024-05-27,7,Partial Payment
PAY000424,10017,213,20240624,6570.0,2580.85,2024-06-20,2024-06-24,4,Partial Payment
PAY000425,10017,213,20240724,11207.0,2492.97,2024-07-20,2024-07-24,4,Partial Payment
PAY000426,10017,213,20240822,10583.0,4384.71,2024-08-20,2024-08-22,2,Partial Payment
PAY000427,10017,213,20240929,2904.0,1080.86,2024-09-20,2024-09-29,9,Partial Payment
PAY000428,10017,213,20241023,12954.0,7075.53,2024-10-20,2024-10-23,3,Partial Payment
PAY000429,10017,213,20241221,7396.0,2491.39,2024-12-20,2024-12-21,1,Partial Payment
PAY000430,10017,213,20250130,6421.0,1577.36,2025-01-20,2025-01-30,10,Partial Payment
PAY000431,10017,213,20250324,5437.0,1390.6,2025-03-20,2025-03-24,4,Partial Payment
PAY000432,10017,213,20250502,42605.0,21174.22,2025-04-20,2025-05-02,12,Partial Payment
PAY000433,10017,213,20250524,8618.0,3801.44,2025-05-20,2025-05-24,4,Partial Payment
PAY000434,10017,213,20250725,19155.0,4586.43,2025-07-20,2025-07-25,5,Partial Payment
PAY000435,10017,213,20250825,7877.0,1833.78,2025-08-20,2025-08-25,5,Partial Payment
PAY000436,10017,213,20251025,6683.0,3163.58,2025-10-20,2025-10-25,5,Partial Payment
PAY000437,10017,213,20251204,13102.0,2992.2,2025-11-20,2025-12-04,14,Partial Payment
PAY000438,10017,213,20251231,864.0,449.73,2026-01-20,2026-01-21,1,Partial Payment
PAY000439,10018,206,20230208,8016.0,7898.26,2023-02-20,2023-02-08,0,Paid in Full
PAY000440,10018,206,20230505,15008.0,14318.64,2023-05-20,2023-05-05,0,Paid in Full
PAY000441,10018,206,20230705,7433.0,7092.88,2023-07-20,2023-07-05,0,Paid in Full
PAY000442,10018,206,20230802,9661.0,9654.55,2023-08-20,2023-08-02,0,Paid in Full
PAY000443,10018,206,20230910,650.0,629.66,2023-09-20,2023-09-10,0,Paid in Full
PAY000444,10018,206,20231013,1517.0,1469.26,2023-10-20,2023-10-13,0,Paid in Full
PAY000445,10018,206,20240105,1559.0,1544.41,2024-01-20,2024-01-05,0,Paid in Full
PAY000446,10018,206,20240210,8828.0,8804.72,2024-02-20,2024-02-10,0,Paid in Full
PAY000447,10018,206,20240303,2523.0,2521.23,2024-03-20,2024-03-03,0,Paid in Full
PAY000448,10018,206,20240414,2355.0,2325.96,2024-04-20,2024-04-14,0,Paid in Full
PAY000449,10018,206,20240515,1556.0,1507.47,2024-05-20,2024-05-15,0,Paid in Full
PAY000450,10018,206,20240918,645.0,615.44,2024-09-20,2024-09-18,0,Paid in Full
PAY000451,10018,206,20241008,1171.0,1157.95,2024-10-20,2024-10-08,0,Paid in Full
PAY000452,10018,206,20241103,7389.0,7225.85,2024-11-20,2024-11-03,0,Paid in Full
PAY000453,10018,206,20241210,8539.0,8293.17,2024-12-20,2024-12-10,0,Paid in Full
PAY000454,10018,206,20250214,1806.0,1797.54,2025-02-20,2025-02-14,0,Paid in Full
PAY000455,10018,206,20250305,1349.0,1289.05,2025-03-20,2025-03-05,0,Paid in Full
PAY000456,10018,206,20250506,2455.0,2392.72,2025-05-20,2025-05-06,0,Paid in Full
PAY000457,10018,206,20250612,1862.0,1769.96,2025-06-20,2025-06-12,0,Paid in Full
PAY000458,10018,206,20250708,3003.0,2923.22,2025-07-20,2025-07-08,0,Paid in Full
PAY000459,10018,206,20250806,699.0,666.02,2025-08-20,2025-08-06,0,Paid in Full
PAY000460,10018,206,20250907,12182.0,11645.27,2025-09-20,2025-09-07,0,Paid in Full
PAY000461,10018,206,20251012,7336.0,7012.31,2025-10-20,2025-10-12,0,Paid in Full
PAY000462,10018,206,20251117,2963.0,2911.03,2025-11-20,2025-11-17,0,Paid in Full
PAY000463,10018,206,20251212,2470.0,2438.64,2025-12-20,2025-12-12,0,Paid in Full
PAY000464,10018,206,20251231,6891.0,6747.45,2026-01-20,2026-01-09,0,Paid in Full
PAY000465,10019,206,20230323,10357.0,5957.84,2023-03-20,2023-03-23,3,Partial Payment
PAY000466,10019,206,20230430,22049.0,7633.35,2023-04-20,2023-04-30,10,Partial Payment
PAY000467,10019,206,20230524,14478.0,4508.85,2023-05-20,2023-05-24,4,Partial Payment
PAY000468,10019,206,20230624,967.0,520.97,2023-06-20,2023-06-24,4,Partial Payment
PAY000469,10019,206,20230721,14475.0,4157.25,2023-07-20,2023-07-21,1,Partial Payment
PAY000470,10019,206,20231029,19616.0,11292.08,2023-10-20,2023-10-29,9,Partial Payment
PAY000471,10019,206,20231205,14228.0,2913.04,2023-11-20,2023-12-05,15,Partial Payment
PAY000472,10019,206,20240224,5524.0,3194.27,2024-02-20,2024-02-24,4,Partial Payment
PAY000473,10019,206,20240404,3938.0,853.89,2024-03-20,2024-04-04,15,Partial Payment
PAY000474,10019,206,20240504,32217.0,17640.28,2024-04-20,2024-05-04,14,Partial Payment
PAY000475,10019,206,20240517,18209.0,7389.27,2024-05-20,2024-05-17,0,Partial Payment
PAY000476,10019,206,20240611,8815.0,5176.66,2024-06-20,2024-06-11,0,Partial Payment
PAY000477,10019,206,20240726,8770.0,2006.41,2024-07-20,2024-07-26,6,Partial Payment
PAY000478,10019,206,20240824,14756.0,6138.54,2024-08-20,2024-08-24,4,Partial Payment
PAY000479,10019,206,20241003,6119.0,3536.95,2024-09-20,2024-10-03,13,Partial Payment
PAY000480,10019,206,20241023,18633.0,7527.88,2024-10-20,2024-10-23,3,Partial Payment
PAY000481,10019,206,20241129,8716.0,3882.68,2024-11-20,2024-11-29,9,Partial Payment
PAY000482,10019,206,20241227,9443.0,4450.88,2024-12-20,2024-12-27,7,Partial Payment
PAY000483,10019,206,20250301,12996.0,4903.01,2025-02-20,2025-03-01,9,Partial Payment
PAY000484,10019,206,20250323,3993.0,1775.88,2025-03-20,2025-03-23,3,Partial Payment
PAY000485,10019,206,20250421,8997.0,3849.66,2025-04-20,2025-04-21,1,Partial Payment
PAY000486,10019,206,20250627,16349.0,9015.68,2025-06-20,2025-06-27,7,Partial Payment
PAY000487,10019,206,20250802,11053.0,2406.5,2025-07-20,2025-08-02,13,Partial Payment
PAY000488,10019,206,20250903,2008.0,621.63,2025-08-20,2025-09-03,14,Partial Payment
PAY000489,10019,206,20250922,16599.0,9472.39,2025-09-20,2025-09-22,2,Partial Payment
PAY000490,10019,206,20251023,1822.0,997.0,2025-10-20,2025-10-23,3,Partial Payment
PAY000491,10019,206,20251205,2467.0,931.8,2025-11-20,2025-12-05,15,Partial Payment
PAY000492,10019,206,20251203,11224.0,4959.34,2025-12-20,2025-12-03,0,Partial Payment
PAY000493,10019,206,20251231,7094.0,2186.22,2026-01-20,2026-01-27,7,Partial Payment
PAY000494,10020,213,20230210,20309.0,13331.57,2023-02-20,2023-02-10,0,Partial Payment
PAY000495,10020,213,20230319,8245.0,6093.96,2023-03-20,2023-03-19,0,Partial Payment
PAY000496,10020,213,20230412,2801.0,1977.52,2023-04-20,2023-04-12,0,Partial Payment
PAY000497,10020,213,20230514,16114.0,12489.91,2023-05-20,2023-05-14,0,Partial Payment
PAY000498,10020,213,20230603,32615.0,20329.59,2023-06-20,2023-06-03,0,Partial Payment
PAY000499,10020,213,20230717,6419.0,5727.79,2023-07-20,2023-07-17,0,Partial Payment
PAY000500,10020,213,20230807,20275.0,18163.63,2023-08-20,2023-08-07,0,Partial Payment
PAY000501,10020,213,20230918,4754.0,3848.12,2023-09-20,2023-09-18,0,Partial Payment
PAY000502,10020,213,20231008,8503.0,6469.33,2023-10-20,2023-10-08,0,Partial Payment
PAY000503,10020,213,20231119,14246.0,9870.46,2023-11-20,2023-11-19,0,Partial Payment
PAY000504,10020,213,20231217,25145.0,21225.86,2023-12-20,2023-12-17,0,Partial Payment
PAY000505,10020,213,20240112,3709.0,2987.3,2024-01-20,2024-01-12,0,Partial Payment
PAY000506,10020,213,20240209,16364.0,10616.72,2024-02-20,2024-02-09,0,Partial Payment
PAY000507,10020,213,20240318,17973.0,15695.43,2024-03-20,2024-03-18,0,Partial Payment
PAY000508,10020,213,20240402,1920.0,1625.78,2024-04-20,2024-04-02,0,Partial Payment
PAY000509,10020,213,20240514,4045.0,3579.58,2024-05-20,2024-05-14,0,Partial Payment
PAY000510,10020,213,20240604,5209.0,4259.48,2024-06-20,2024-06-04,0,Partial Payment
PAY000511,10020,213,20240815,8648.0,6780.24,2024-08-20,2024-08-15,0,Partial Payment
PAY000512,10020,213,20240905,6049.0,4388.39,2024-09-20,2024-09-05,0,Partial Payment
PAY000513,10020,213,20241010,978.0,860.46,2024-10-20,2024-10-10,0,Partial Payment
PAY000514,10020,213,20241218,33979.0,29215.8,2024-12-20,2024-12-18,0,Partial Payment
PAY000515,10020,213,20250118,9319.0,5717.82,2025-01-20,2025-01-18,0,Partial Payment
PAY000516,10020,213,20250210,7967.0,4843.22,2025-02-20,2025-02-10,0,Partial Payment
PAY000517,10020,213,20250302,26604.0,18967.03,2025-03-20,2025-03-02,0,Partial Payment
PAY000518,10020,213,20250411,10808.0,9112.94,2025-04-20,2025-04-11,0,Partial Payment
PAY000519,10020,213,20250513,15844.0,14199.12,2025-05-20,2025-05-13,0,Partial Payment
PAY000520,10020,213,20250608,4950.0,3193.37,2025-06-20,2025-06-08,0,Partial Payment
PAY000521,10020,213,20250709,16619.0,12933.56,2025-07-20,2025-07-09,0,Partial Payment
PAY000522,10020,213,20250816,16654.0,11895.41,2025-08-20,2025-08-16,0,Partial Payment
PAY000523,10020,213,20250906,18537.0,16515.99,2025-09-20,2025-09-06,0,Partial Payment
PAY000524,10020,213,20251005,3327.0,2836.72,2025-10-20,2025-10-05,0,Partial Payment
PAY000525,10020,213,20251109,7028.0,5984.33,2025-11-20,2025-11-09,0,Partial Payment
PAY000526,10020,213,20251204,10399.0,7701.58,2025-12-20,2025-12-04,0,Partial Payment
PAY000527,10020,213,20251231,18709.0,13553.66,2026-01-20,2026-01-08,0,Partial Payment
PAY000528,10021,201,20230217,2657.0,1812.13,2023-02-20,2023-02-17,0,Partial Payment
PAY000529,10021,201,20230317,23268.0,14354.32,2023-03-20,2023-03-17,0,Partial Payment
PAY000530,10021,201,20230414,41287.0,35482.74,2023-04-20,2023-04-14,0,Partial Payment
PAY000531,10021,201,20230509,28076.0,23692.5,2023-05-20,2023-05-09,0,Partial Payment
PAY000532,10021,201,20230617,32175.0,28954.77,2023-06-20,2023-06-17,0,Partial Payment
